index,ind_id,gender,car_owner,property_owner,children,annual_income,type_income,education,marital_status,housing_type,age,experience,family_members,label,experience1,annual_income1
1159,5139729,F,N,Y,0,11.81303006,Working,Secondary / secondary special,Married,House / apartment,56,2.529822128,2,0,6.4,135000
1160,5117605,F,N,N,0,11.96718074,Working,Higher education,Married,House / apartment,39,2.48997992,2,0,6.2,157500
1161,5029152,F,N,Y,1,11.11988288,State servant,Secondary / secondary special,Civil marriage,House / apartment,49,0.707106781,3,0,0.5,67500
1162,5066465,F,Y,Y,0,11.81303006,Working,Secondary / secondary special,Separated,House / apartment,44,1.974841766,1,0,3.9,135000
1163,5117254,F,Y,Y,0,12.24047407,State servant,Higher education,Married,House / apartment,61,3.098386677,2,0,9.6,207000
1164,5117551,M,Y,N,1,11.90834024,Commercial associate,Secondary / secondary special,Married,House / apartment,35,2.792848009,3,0,7.8,148500
1165,5079181,F,N,N,0,11.6307085,Commercial associate,Incomplete higher,Married,House / apartment,28,2.529822128,2,0,6.4,112500
1166,5028802,F,N,N,2,11.6307085,Working,Secondary / secondary special,Married,House / apartment,43,1.732050808,4,0,3,112500
1167,5024838,F,N,Y,0,12.21849517,Commercial associate,Higher education,Single / not married,House / apartment,39,2.387467277,1,0,5.7,202500
1168,5088279,F,N,N,0,11.11988288,Working,Secondary / secondary special,Married,House / apartment,55,4.38178046,2,0,19.2,67500
1169,5079141,F,N,Y,2,11.11988288,Working,Secondary / secondary special,Separated,House / apartment,38,2.863564213,3,0,8.2,67500
1170,5058286,F,N,Y,0,12.63134038,Commercial associate,Higher education,Married,House / apartment,41,3.065941943,2,0,9.4,306000
1171,5010218,F,Y,Y,1,11.40756495,State servant,Secondary / secondary special,Married,House / apartment,48,4.69041576,3,0,22,90000
1172,5112870,M,Y,Y,1,12.79385931,Working,Secondary / secondary special,Married,House / apartment,58,2.828427125,3,0,8,360000
1173,5061253,F,N,Y,0,11.6307085,Working,Incomplete higher,Civil marriage,House / apartment,25,2.19089023,2,0,4.8,112500
1174,5046191,M,Y,Y,2,12.50617724,Commercial associate,Higher education,Married,House / apartment,47,1.224744871,4,0,1.5,270000
1175,5094884,M,N,Y,0,13.01700286,Commercial associate,Secondary / secondary special,Single / not married,With parents,28,1.870828693,1,0,3.5,450000
1176,5146296,F,N,N,0,11.11988288,Working,Secondary / secondary special,Married,House / apartment,49,3.271085447,2,0,10.7,67500
1177,5033966,F,N,Y,0,12.10071213,Commercial associate,Secondary / secondary special,Married,House / apartment,41,2.93257566,2,0,8.6,180000
1178,5065571,M,Y,Y,0,12.50617724,Commercial associate,Secondary / secondary special,Married,House / apartment,50,2.049390153,2,0,4.2,270000
1179,5023475,F,Y,Y,0,12.66032792,Pensioner,Secondary / secondary special,Single / not married,House / apartment,58,0,1,0,0,315000
1180,5035866,F,N,Y,0,12.41916586,Commercial associate,Secondary / secondary special,Married,House / apartment,48,1.843908891,2,0,3.4,247500
1181,5088501,M,Y,Y,0,11.1844214,Working,Higher education,Married,House / apartment,60,1.303840481,2,0,1.7,72000
1182,5028990,F,N,N,2,11.30220443,Working,Lower secondary,Single / not married,House / apartment,42,2.529822128,3,0,6.4,81000
1183,5126503,F,N,N,0,12.04941884,Pensioner,Secondary / secondary special,Married,House / apartment,57,0,2,0,0,171000
1184,5023209,F,N,N,1,11.81303006,Commercial associate,Secondary / secondary special,Married,House / apartment,40,0.774596669,3,0,0.6,135000
1185,5142860,F,N,N,0,11.81303006,Working,Secondary / secondary special,Married,House / apartment,39,2.258317958,2,0,5.1,135000
1186,5087852,F,Y,N,0,12.21849517,State servant,Secondary / secondary special,Married,House / apartment,54,5.718391382,2,0,32.7,202500
1187,5061896,M,N,Y,1,12.58621995,State servant,Higher education,Married,House / apartment,46,3.098386677,3,0,9.6,292500
1188,5044940,M,N,Y,2,12.79385931,State servant,Higher education,Married,House / apartment,44,3.924283374,4,0,15.4,360000
1189,5048610,F,N,Y,0,12.66032792,Working,Secondary / secondary special,Separated,House / apartment,42,3,1,0,9,315000
1190,5113711,F,Y,Y,1,12.91164235,State servant,Secondary / secondary special,Married,House / apartment,46,1.048808848,3,0,1.1,405000
1191,5069199,F,Y,Y,1,12.32385568,Commercial associate,Secondary / secondary special,Married,House / apartment,37,2.983286778,3,0,8.9,225000
1192,5091101,M,N,Y,0,12.19602231,Pensioner,Higher education,Married,House / apartment,68,0,2,0,0,198000
1193,5033496,M,Y,N,1,12.21849517,Commercial associate,Higher education,Married,With parents,27,1.095445115,3,0,1.2,202500
1194,5132752,M,N,Y,0,11.40756495,Working,Secondary / secondary special,Single / not married,House / apartment,29,0.774596669,1,0,0.6,90000
1195,5018471,F,N,Y,1,12.02275059,Working,Secondary / secondary special,Married,House / apartment,55,4.69041576,3,0,22,166500
1196,5096059,F,N,N,2,11.20299778,Working,Secondary / secondary special,Married,House / apartment,39,4.404543109,4,0,19.4,73350
1197,5036958,M,Y,Y,1,11.81303006,Working,Secondary / secondary special,Married,House / apartment,33,2.302172887,3,0,5.3,135000
1198,5038619,F,N,N,0,11.54732689,Pensioner,Secondary / secondary special,Married,House / apartment,67,0,2,0,0,103500
1199,5048448,F,N,Y,0,12.21849517,Pensioner,Secondary / secondary special,Married,House / apartment,43.92149035,0,2,0,0,202500
1200,5053293,F,N,Y,0,11.24504602,Pensioner,Secondary / secondary special,Married,Municipal apartment,56,0,2,0,0,76500
1201,5117022,M,Y,Y,2,12.32385568,Working,Secondary / secondary special,Married,House / apartment,34,0.894427191,4,0,0.8,225000
1202,5143362,F,N,Y,0,11.74403719,Working,Secondary / secondary special,Married,House / apartment,62,2.469817807,2,0,6.1,126000
1203,5137163,F,N,N,0,12.26198028,Working,Secondary / secondary special,Married,House / apartment,47,2.144761059,2,0,4.6,211500
1204,5054064,M,N,N,1,11.96718074,Working,Secondary / secondary special,Married,House / apartment,45,2,3,0,4,157500
1205,5145968,F,N,Y,0,11.6307085,Pensioner,Secondary / secondary special,Widow,House / apartment,63,0,1,0,0,112500
1206,5065705,M,Y,Y,0,12.32385568,Pensioner,Secondary / secondary special,Single / not married,House / apartment,48,0,1,0,0,225000
1207,5051187,M,Y,N,0,11.81303006,Working,Secondary / secondary special,Single / not married,House / apartment,34,1.58113883,1,0,2.5,135000
1208,5067203,M,N,N,1,12.91164235,Working,Secondary / secondary special,Married,With parents,35,1.897366596,3,0,3.6,405000
1209,5116714,F,N,N,0,11.81303006,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,52,1.341640786,1,0,1.8,135000
1210,5045069,F,N,N,0,11.6307085,Working,Secondary / secondary special,Married,House / apartment,28,2.626785107,2,0,6.9,112500
1211,5042130,F,N,N,0,12.41916586,Working,Higher education,Married,House / apartment,39,4.50555213,2,0,20.3,247500
1212,5066879,M,Y,Y,0,12.50617724,Working,Secondary / secondary special,Single / not married,House / apartment,38,2.073644135,1,0,4.3,270000
1213,5047787,F,Y,Y,0,12.32385568,Commercial associate,Higher education,Married,House / apartment,29,1.643167673,2,0,2.7,225000
1214,5062131,M,Y,Y,0,11.40756495,Pensioner,Secondary / secondary special,Married,House / apartment,61,0,2,0,0,90000
1215,5023692,F,N,Y,0,11.81303006,Working,Secondary / secondary special,Single / not married,House / apartment,41,3.016620626,1,0,9.1,135000
1216,5028907,F,N,N,0,11.11988288,Working,Secondary / secondary special,Married,House / apartment,27,2.258317958,2,0,5.1,67500
1217,5113861,M,N,N,0,11.81303006,Working,Secondary / secondary special,Married,House / apartment,28,1.843908891,2,0,3.4,135000
1218,5009301,F,N,N,0,12.17303279,Working,Secondary / secondary special,Single / not married,Municipal apartment,44,2.258317958,1,0,5.1,193500
1219,5135705,F,N,N,0,11.81303006,Working,Secondary / secondary special,Married,House / apartment,30,2.073644135,2,0,4.3,135000
1220,5023616,M,Y,Y,0,12.21849517,Commercial associate,Secondary / secondary special,Married,House / apartment,48,0.774596669,2,0,0.6,202500
1221,5028468,F,Y,Y,2,11.81303006,Working,Secondary / secondary special,Married,House / apartment,34,0.836660027,4,0,0.7,135000
1222,5113374,F,N,Y,1,12.10071213,Pensioner,Higher education,Married,House / apartment,52,0,3,0,0,180000
1223,5125775,F,N,Y,0,11.6307085,Working,Secondary / secondary special,Married,House / apartment,64,1.140175425,2,0,1.3,112500
1224,5051156,M,N,N,1,12.41916586,Working,Higher education,Single / not married,House / apartment,38,2.258317958,2,0,5.1,247500
1225,5143046,M,Y,N,2,12.79385931,Working,Secondary / secondary special,Married,House / apartment,44,2.645751311,4,0,7,360000
1226,5114060,M,Y,N,1,12.17303279,Working,Higher education,Married,House / apartment,49,3.31662479,3,0,11,193500
1227,5113171,F,Y,Y,1,11.11988288,Working,Secondary / secondary special,Married,House / apartment,31,2.144761059,3,0,4.6,67500
1228,5078805,F,N,Y,0,12.63134038,Working,Secondary / secondary special,Married,House / apartment,52,2.863564213,2,0,8.2,306000
1229,5088205,F,N,Y,0,11.9381932,Pensioner,Secondary / secondary special,Separated,House / apartment,60,0,1,0,0,153000
1231,5022789,F,N,N,0,11.6307085,Working,Secondary / secondary special,Separated,House / apartment,34,0.707106781,1,0,0.5,112500
1232,5028302,M,Y,Y,0,12.79385931,Commercial associate,Incomplete higher,Married,House / apartment,54,1.140175425,2,0,1.3,360000
1233,5146558,M,N,Y,2,11.96718074,Working,Secondary / secondary special,Married,House / apartment,41,1.974841766,4,0,3.9,157500
1234,5029400,F,N,N,0,11.6307085,Pensioner,Secondary / secondary special,Married,House / apartment,52,0,2,0,0,112500
1235,5009207,F,N,N,0,12.58621995,State servant,Secondary / secondary special,Married,House / apartment,57,4.878524367,2,0,23.8,292500
1236,5022449,F,N,N,0,12.66032792,Working,Secondary / secondary special,Separated,House / apartment,48,2.323790008,1,0,5.4,315000
1237,5044818,F,N,Y,0,11.81303006,Working,Higher education,Single / not married,House / apartment,25,1.760681686,1,0,3.1,135000
1239,5041367,F,N,N,0,12.10071213,State servant,Incomplete higher,Married,House / apartment,28,2.863564213,2,0,8.2,180000
1240,5050485,F,N,N,0,12.58621995,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,51,5.431390246,2,0,29.5,292500
1241,5062296,F,N,Y,0,11.81303006,Pensioner,Incomplete higher,Separated,House / apartment,56,0,1,0,0,135000
1242,5090039,M,N,N,1,12.32385568,Working,Higher education,Married,House / apartment,38,4.147288271,3,0,17.2,225000
1243,5069296,F,N,Y,0,12.32385568,Pensioner,Secondary / secondary special,Married,House / apartment,58,0,2,0,0,225000
1244,5058271,F,N,Y,0,11.81303006,Working,Secondary / secondary special,Married,House / apartment,54,3.420526275,2,0,11.7,135000
1245,5047929,M,Y,N,0,12.58621995,Working,Secondary / secondary special,Single / not married,House / apartment,38,2.049390153,1,0,4.2,292500
1246,5054228,F,N,N,2,12.10071213,Working,Secondary / secondary special,Married,House / apartment,32,0.447213595,4,0,0.2,180000
1247,5023527,F,N,Y,0,12.52270654,Commercial associate,Secondary / secondary special,Married,House / apartment,56,4.358898944,2,0,19,274500
1248,5088433,F,N,Y,0,12.32385568,Working,Secondary / secondary special,Single / not married,House / apartment,49,2.236067977,1,0,5,225000
1249,5009567,M,Y,N,0,12.10071213,Working,Secondary / secondary special,Married,House / apartment,42,2.93257566,2,0,8.6,180000
1250,5148915,M,Y,N,2,12.32385568,Commercial associate,Secondary / secondary special,Married,House / apartment,40,3.240370349,4,0,10.5,225000
1251,5053646,M,N,N,0,12.79385931,Commercial associate,Higher education,Married,House / apartment,56,2.236067977,2,0,5,360000
1252,5035546,F,N,Y,0,11.74403719,Pensioner,Secondary / secondary special,Widow,House / apartment,67,0,1,0,0,126000
1253,5118472,M,N,N,0,12.10071213,Working,Secondary / secondary special,Married,House / apartment,27,2.121320344,2,0,4.5,180000
1254,5111178,F,N,Y,2,10.89673933,Working,Higher education,Married,House / apartment,31,3.535533906,4,0,12.5,54000
1255,5065808,F,N,N,1,11.24504602,Working,Higher education,Married,House / apartment,44,1.483239697,3,0,2.2,76500
1256,5091771,M,N,Y,0,12.41916586,Working,Secondary / secondary special,Married,House / apartment,48,2.549509757,2,0,6.5,247500
1257,5010010,F,N,Y,1,11.6307085,State servant,Incomplete higher,Civil marriage,House / apartment,30,3.130495168,3,0,9.8,112500
1258,5148573,F,N,Y,0,11.30220443,Pensioner,Secondary / secondary special,Married,House / apartment,57,0,2,0,0,81000
1259,5096729,M,Y,N,0,11.81303006,Commercial associate,Secondary / secondary special,Married,House / apartment,30,2.529822128,2,0,6.4,135000
1260,5092021,F,N,Y,0,11.81303006,Working,Secondary / secondary special,Married,House / apartment,36,1.449137675,2,0,2.1,135000
1261,5046083,F,Y,Y,0,11.50287513,Working,Secondary / secondary special,Married,House / apartment,58,2.50998008,2,0,6.3,99000
1262,5096085,F,N,N,0,11.11988288,Working,Secondary / secondary special,Married,Municipal apartment,50,5.60357029,2,0,31.4,67500
1264,5142953,M,N,N,1,12.21849517,Working,Secondary / secondary special,Separated,House / apartment,23,1.414213562,2,0,2,202500
1265,5061135,F,N,Y,2,10.97678203,Working,Higher education,Married,House / apartment,39,4.037325848,4,0,16.3,58500
1266,5010172,F,N,Y,0,11.81303006,Commercial associate,Secondary / secondary special,Married,House / apartment,58,1.140175425,2,0,1.3,135000
1267,5068523,F,N,Y,0,11.81303006,Working,Secondary / secondary special,Single / not married,House / apartment,34,1.048808848,1,0,1.1,135000
1268,5087756,F,N,N,0,12.10071213,Working,Secondary / secondary special,Married,House / apartment,42,2.607680962,2,0,6.8,180000
1269,5132845,F,N,Y,0,11.6307085,State servant,Secondary / secondary special,Married,House / apartment,48,3.178049716,2,0,10.1,112500
1270,5116046,F,Y,Y,0,11.87756858,Working,Secondary / secondary special,Married,House / apartment,37,2.366431913,2,0,5.6,144000
1271,5091983,M,N,Y,0,11.6307085,Commercial associate,Higher education,Married,House / apartment,59,1.483239697,2,0,2.2,112500
1272,5062106,M,Y,Y,0,11.81303006,Commercial associate,Secondary / secondary special,Married,House / apartment,52,3.146426545,2,0,9.9,135000
1273,5052806,F,N,Y,0,11.30220443,Working,Secondary / secondary special,Single / not married,House / apartment,53,2.588435821,1,0,6.7,81000
1274,5095952,F,N,N,2,12.17303279,Working,Higher education,Married,With parents,41,4.57165178,4,0,20.9,193500
1275,5022458,M,Y,Y,1,11.87756858,Working,Secondary / secondary special,Married,House / apartment,24,1.702938637,3,0,2.9,144000
1276,5149647,F,N,Y,0,12.58621995,Pensioner,Secondary / secondary special,Single / not married,House / apartment,62,0,1,0,0,292500
1277,5114438,F,N,Y,1,11.96718074,Working,Secondary / secondary special,Married,House / apartment,47,1.732050808,3,0,3,157500
1278,5112737,M,Y,Y,0,12.66032792,Working,Higher education,Married,House / apartment,50,2.774887385,2,0,7.7,315000
1279,5024038,F,N,N,0,11.81303006,Working,Secondary / secondary special,Married,House / apartment,42,1.341640786,2,0,1.8,135000
1280,5139846,M,Y,Y,0,12.21849517,Commercial associate,Secondary / secondary special,Married,Rented apartment,29,2.701851217,2,0,7.3,202500
1281,5140019,F,Y,Y,1,12.10071213,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,31,1.974841766,2,0,3.9,180000
1282,5104868,F,N,Y,0,11.6307085,Working,Higher education,Married,House / apartment,33,3.31662479,2,0,11,112500
1283,5062525,F,N,Y,1,11.6307085,Working,Higher education,Married,House / apartment,37,2.449489743,3,0,6,112500
1284,5118118,M,N,N,1,12.50617724,Commercial associate,Secondary / secondary special,Married,House / apartment,37,3.860051813,3,0,14.9,270000
1285,5044669,F,N,Y,0,11.24504602,Pensioner,Secondary / secondary special,Married,House / apartment,43.92149035,0,2,0,0,76500
1286,5054384,M,Y,N,0,12.58621995,Commercial associate,Higher education,Single / not married,House / apartment,38,3.178049716,1,0,10.1,292500
1287,5085768,M,Y,Y,1,12.91164235,State servant,Higher education,Married,House / apartment,32,3.674234614,3,0,13.5,405000
1288,5097105,F,N,Y,0,12.17303279,Working,Secondary / secondary special,Married,House / apartment,58,5.60357029,2,0,31.4,193500
1289,5023706,F,N,Y,0,12.10071213,Working,Secondary / secondary special,Married,House / apartment,49,3.924283374,2,0,15.4,180000
1290,5046183,F,N,Y,2,11.65442503,Commercial associate,Secondary / secondary special,Married,House / apartment,41,1.414213562,4,0,2,115200
1291,5142930,F,Y,N,0,10.93756132,Pensioner,Secondary / secondary special,Married,House / apartment,58,0,2,0,0,56250
1292,5145920,M,Y,Y,1,12.10071213,Commercial associate,Higher education,Married,House / apartment,41,2,3,0,4,180000
1293,5069028,F,N,Y,0,11.96718074,Commercial associate,Secondary / secondary special,Married,House / apartment,45,1.923538406,2,0,3.7,157500
1294,5010498,M,Y,Y,1,12.21849517,Working,Secondary / secondary special,Married,House / apartment,28,0.948683298,3,0,0.9,202500
1295,5091564,F,Y,Y,1,11.81303006,Working,Secondary / secondary special,Married,House / apartment,41,2.19089023,3,0,4.8,135000
1296,5149887,F,N,Y,0,12.21849517,Commercial associate,Secondary / secondary special,Married,House / apartment,44,4,2,0,16,202500
1297,5052952,F,N,Y,0,11.96718074,Pensioner,Secondary / secondary special,Widow,House / apartment,67,0,1,0,0,157500
1298,5116801,M,N,Y,1,12.32385568,Working,Secondary / secondary special,Married,House / apartment,45,2.144761059,3,0,4.6,225000
1300,5091639,M,Y,Y,0,12.21849517,Working,Secondary / secondary special,Single / not married,House / apartment,50,2.898275349,1,0,8.4,202500
1301,5116817,M,N,Y,0,11.35627165,State servant,Secondary / secondary special,Separated,Co-op apartment,45,4.888762625,1,0,23.9,85500
1302,5036936,F,N,Y,0,11.96718074,Pensioner,Secondary / secondary special,Separated,House / apartment,61,0,1,0,0,157500
1303,5022930,F,N,Y,0,12.50617724,Working,Higher education,Married,House / apartment,25,0.707106781,2,0,0.5,270000
1304,5148732,F,N,Y,1,11.96718074,Working,Secondary / secondary special,Separated,Municipal apartment,37,1.303840481,2,0,1.7,157500
1305,5023877,F,N,Y,0,12.79385931,Pensioner,Higher education,Married,House / apartment,63,0,2,0,0,360000
1306,5061139,F,Y,Y,0,11.40756495,Pensioner,Secondary / secondary special,Married,House / apartment,59,0,2,0,0,90000
1307,5010435,F,N,Y,0,11.40756495,Pensioner,Secondary / secondary special,Married,House / apartment,59,0,2,0,0,90000
1308,5090310,M,Y,Y,0,11.81303006,Pensioner,Secondary / secondary special,Married,House / apartment,67,0,2,0,0,135000
1309,5026539,F,N,Y,0,11.6307085,Working,Secondary / secondary special,Single / not married,House / apartment,43,1.949358869,1,0,3.8,112500
1310,5048478,M,Y,N,0,12.32385568,Working,Secondary / secondary special,Single / not married,House / apartment,25,0.894427191,1,0,0.8,225000
1311,5052762,M,Y,Y,0,12.32385568,Commercial associate,Higher education,Single / not married,House / apartment,32,1.61245155,1,0,2.6,225000
1312,5067767,F,N,Y,0,12.21849517,State servant,Secondary / secondary special,Single / not married,House / apartment,64,3.860051813,1,0,14.9,202500
1313,5056179,F,N,Y,0,12.21849517,Commercial associate,Higher education,Married,House / apartment,26,0.774596669,2,0,0.6,202500
1314,5045537,M,Y,N,2,12.32385568,State servant,Higher education,Married,With parents,30,2.049390153,4,0,4.2,225000
1315,5053980,F,Y,N,0,11.58988651,Working,Secondary / secondary special,Married,With parents,34,2.966479395,2,0,8.8,108000
1316,5092349,F,N,Y,0,12.32385568,Working,Secondary / secondary special,Widow,House / apartment,53,2.366431913,1,0,5.6,225000
1317,5090383,F,Y,Y,0,12.10071213,Commercial associate,Secondary / secondary special,Married,House / apartment,42,1.816590212,2,0,3.3,180000
1318,5088687,M,N,Y,1,11.81303006,Working,Secondary / secondary special,Married,House / apartment,51,2,3,0,4,135000
1319,5105466,F,N,Y,0,11.6307085,Pensioner,Secondary / secondary special,Married,House / apartment,58,0,2,0,0,112500
1320,5089117,F,Y,N,0,11.40756495,Working,Higher education,Single / not married,House / apartment,44,3.872983346,1,0,15,90000
1321,5117497,M,N,Y,0,11.40756495,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,45,1.378404875,2,0,1.9,90000
1322,5112599,F,N,Y,0,11.54732689,Working,Secondary / secondary special,Married,House / apartment,62,2.073644135,2,0,35.3,103500
1323,5126121,F,Y,N,0,11.1844214,Working,Secondary / secondary special,Married,House / apartment,42,0.774596669,2,0,0.6,72000
1324,5125710,F,Y,Y,0,11.81303006,Working,Lower secondary,Married,House / apartment,45,1.303840481,2,0,1.7,135000
1325,5148972,M,Y,Y,0,13.11231304,Working,Secondary / secondary special,Single / not married,Rented apartment,39,3.834057903,1,0,14.7,495000
1326,5117233,M,N,Y,0,11.81303006,Working,Secondary / secondary special,Married,House / apartment,38,4.415880433,2,0,19.5,135000
1327,5142733,M,N,N,1,12.79385931,Working,Higher education,Married,House / apartment,30,1.140175425,3,0,1.3,360000
1328,5089736,F,Y,N,0,11.81303006,Working,Secondary / secondary special,Married,House / apartment,52,4.301162634,2,0,18.5,135000
1329,5021214,M,Y,Y,1,12.32385568,State servant,Higher education,Married,House / apartment,35,2.48997992,3,0,6.2,225000
1330,5044809,F,N,Y,0,11.81303006,Working,Higher education,Single / not married,House / apartment,25,1.760681686,1,0,3.1,135000
1331,5037088,F,N,Y,0,11.30220443,Pensioner,Secondary / secondary special,Married,House / apartment,59,0,2,0,0,81000
1332,5068712,F,Y,Y,0,11.40756495,Working,Secondary / secondary special,Married,House / apartment,37,3.820994635,2,0,14.6,90000
1333,5142153,M,Y,Y,0,13.01700286,Working,Secondary / secondary special,Single / not married,House / apartment,44,3.130495168,1,0,9.8,450000
1334,5146045,F,N,Y,0,12.79385931,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,51,2.588435821,1,0,6.7,360000
1335,5142529,M,N,Y,0,12.32385568,State servant,Higher education,Married,House / apartment,25,0.632455532,2,0,0.4,225000
1336,5091630,F,N,Y,0,12.21849517,Working,Secondary / secondary special,Married,House / apartment,53,4.135214626,2,0,17.1,202500
1337,5023089,F,N,N,0,12.21849517,Working,Secondary / secondary special,Separated,House / apartment,46,3.376388603,1,0,11.4,202500
1338,5142698,F,Y,N,0,11.47053975,Commercial associate,Secondary / secondary special,Married,House / apartment,52,4.277849927,2,0,18.3,95850
1339,5105550,F,N,Y,0,11.6307085,Working,Higher education,Married,With parents,26,1.516575089,2,0,2.3,112500
1340,5149799,F,N,Y,0,11.74403719,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,29,2.34520788,2,0,5.5,126000
1341,5036219,F,N,Y,0,11.50287513,Working,Secondary / secondary special,Married,House / apartment,43,1.549193338,2,0,2.4,99000
1342,5061246,F,N,Y,0,11.6307085,Working,Incomplete higher,Civil marriage,House / apartment,25,2.19089023,2,0,4.8,112500
1343,5135851,F,N,Y,1,12.10071213,Commercial associate,Secondary / secondary special,Married,House / apartment,44,4.074309757,3,0,16.6,180000
1344,5009663,M,N,N,0,12.32385568,Working,Higher education,Single / not married,House / apartment,28,2.213594362,1,0,4.9,225000
1345,5146002,M,Y,Y,0,12.32385568,Working,Secondary / secondary special,Single / not married,House / apartment,28,0.707106781,1,0,0.5,225000
1346,5125203,F,N,Y,0,12.21849517,Working,Incomplete higher,Single / not married,House / apartment,51,4.472135955,1,0,20,202500
1347,5148525,F,N,Y,0,12.10071213,Pensioner,Secondary / secondary special,Married,House / apartment,64,0,2,0,0,180000
1348,5148748,F,Y,Y,1,11.81303006,Commercial associate,Incomplete higher,Civil marriage,House / apartment,31,1.378404875,3,0,1.9,135000
1349,5024582,F,Y,Y,2,12.66032792,State servant,Secondary / secondary special,Married,House / apartment,34,1.816590212,4,0,3.3,315000
1350,5105878,F,N,N,1,12.86617997,Commercial associate,Higher education,Married,House / apartment,42,1.414213562,3,0,2,387000
1351,5010874,F,N,Y,0,10.71441777,Pensioner,Secondary / secondary special,Married,House / apartment,57,0,2,0,0,45000
1352,5099948,F,Y,N,0,12.13027093,Commercial associate,Secondary / secondary special,Married,House / apartment,40,2.966479395,2,0,8.8,185400
1353,5096415,F,N,N,0,11.24504602,Working,Secondary / secondary special,Married,House / apartment,46,0.547722558,2,0,0.3,76500
1354,5096609,F,Y,N,1,12.32385568,Working,Higher education,Civil marriage,House / apartment,37,1.643167673,3,0,2.7,225000
1355,5148669,M,Y,Y,1,13.60478953,Commercial associate,Incomplete higher,Civil marriage,Office apartment,49,3.082207001,3,0,9.5,810000
1356,5090027,F,N,Y,0,11.74403719,Working,Higher education,Married,House / apartment,28,1.140175425,2,0,1.3,126000
1357,5132329,F,N,N,0,11.81303006,Pensioner,Secondary / secondary special,Married,House / apartment,62,0,2,0,0,135000
1358,5125277,F,N,Y,1,11.40756495,Working,Secondary / secondary special,Married,House / apartment,45,3.178049716,3,0,10.1,90000
1359,5067006,M,N,Y,1,11.96718074,Working,Secondary / secondary special,Civil marriage,House / apartment,56,3.860051813,3,0,14.9,157500
1360,5022063,F,N,Y,0,12.10071213,Pensioner,Higher education,Married,House / apartment,55,0,2,0,0,180000
1361,5126108,F,N,Y,0,11.6307085,State servant,Secondary / secondary special,Single / not married,House / apartment,56,2.073644135,1,0,35.6,112500
1362,5038723,M,Y,Y,1,12.50617724,Pensioner,Secondary / secondary special,Married,House / apartment,42,0,3,0,0,270000
1363,5054079,F,N,N,0,11.81303006,Working,Secondary / secondary special,Married,House / apartment,47,3.885871846,2,0,15.1,135000
1364,5096483,F,N,N,0,11.54732689,Working,Higher education,Married,House / apartment,44,4.266145802,2,0,18.2,103500
1365,5025951,F,N,Y,0,11.77912851,Working,Secondary / secondary special,Married,House / apartment,37,3.872983346,2,0,15,130500
1366,5010995,F,N,Y,0,11.40756495,Working,Secondary / secondary special,Married,House / apartment,55,0.774596669,2,0,0.6,90000
1367,5117622,M,Y,N,2,11.6307085,Working,Higher education,Married,House / apartment,40,0.547722558,4,0,0.3,112500
1368,5091826,F,N,Y,0,11.96718074,Pensioner,Secondary / secondary special,Married,House / apartment,65,0,2,0,0,157500
1369,5065723,F,N,Y,1,12.21849517,State servant,Secondary / secondary special,Civil marriage,House / apartment,44,4.898979486,3,0,24,202500
1370,5044594,M,N,Y,0,11.11988288,Pensioner,Secondary / secondary special,Separated,House / apartment,61,0,1,0,0,67500
1371,5125425,F,Y,Y,1,12.14950229,Working,Lower secondary,Married,House / apartment,45,1.549193338,3,0,2.4,189000
1372,5135474,F,N,Y,0,12.10071213,Working,Secondary / secondary special,Married,House / apartment,54,4.593473631,2,0,21.1,180000
1373,5085865,F,N,Y,0,11.81303006,Working,Secondary / secondary special,Married,House / apartment,50,3.768288736,2,0,14.2,135000
1374,5113180,M,Y,Y,0,11.81303006,Commercial associate,Higher education,Civil marriage,House / apartment,48,1.303840481,2,0,1.7,135000
1375,5069466,F,Y,Y,0,12.02275059,Working,Secondary / secondary special,Married,House / apartment,33,2.93257566,2,0,8.6,166500
1376,5025089,F,N,Y,0,11.40756495,Pensioner,Secondary / secondary special,Married,House / apartment,60,0,2,0,0,90000
1377,5009269,M,Y,N,0,12.72932079,State servant,Higher education,Married,With parents,28,2.121320344,2,0,4.5,337500
1378,5010226,F,Y,Y,1,11.40756495,State servant,Secondary / secondary special,Married,House / apartment,48,4.69041576,3,0,22,90000
1379,5021790,F,Y,Y,2,11.96718074,Working,Secondary / secondary special,Married,House / apartment,41,4.335896678,4,0,18.8,157500
1380,5143374,F,N,N,0,11.6307085,Pensioner,Secondary / secondary special,Married,House / apartment,66,0,2,0,0,112500
1381,5036474,M,Y,N,2,12.10071213,Commercial associate,Higher education,Married,House / apartment,43,2.701851217,4,0,7.3,180000
1382,5037202,F,Y,Y,1,11.6307085,Working,Higher education,Married,House / apartment,25,1.095445115,3,0,1.2,112500
1383,5092020,F,N,Y,0,11.81303006,Working,Secondary / secondary special,Married,House / apartment,36,1.449137675,2,0,2.1,135000
1384,5142849,F,N,N,0,11.81303006,Working,Secondary / secondary special,Married,House / apartment,39,2.258317958,2,0,5.1,135000
